"Event Id","Weeks","Day","Time","Finish","Length","Module","Mod","Details","Site","Room"
"14530735","18/09/26","Fri","10:00","11:00","01:00","I00013","U3664PYC | BA (HONS) ECONOMICS AND MANAGEMENT WITH FOUNDATION YEAR (Full Time) | Year 2 | Teaching Block 1","Level 5 Welcome back event","2.08","Anglesea Building"
"14530735","18/09/26","Fri","10:00","11:00","01:00","I00013","U2413PYC | BA (HONS) ECONOMICS AND MANAGEMENT (Full Time) | Year 2 | Teaching Block 1","Level 5 Welcome back event","2.08","Anglesea Building"
"14530735","18/09/26","Fri","10:00","11:00","01:00","I00011","U1824PYC | BSC (ECON) (HONS) ECONOMICS (Full Time) | Year 2 | Teaching Block 1","Level 5 Welcome back event","2.08","Anglesea Building"
"14530735","18/09/26","Fri","10:00","11:00","01:00","I00015","U1826PYC | BSC (ECON) (HONS) ECONOMICS, FINANCE AND BANKING (Full Time) | Year 2 | Teaching Block 1","Level 5 Welcome back event","2.08","Anglesea Building"
"14530735","18/09/26","Fri","10:00","11:00","01:00","I02186","U3983PYC | BSC (ECON) (HONS) ECONOMICS FINANCE AND BANKING WITH FOUNDATION YEAR (Full Time) | Year 1 | Teaching Block 1","Level 5 Welcome back event","2.08","Anglesea Building"
"14530736","18/09/26","Fri","13:00","14:00","01:00","I00014","U2413PYC | BA (HONS) ECONOMICS AND MANAGEMENT (Full Time) | Year 3 | Teaching Block 1","Level 6 Welcome back event","2.08","Anglesea Building"
"14530736","18/09/26","Fri","13:00","14:00","01:00","I00014","U2413PYC | BA (HONS) ECONOMICS AND MANAGEMENT (Full Time) | Year 4 | Teaching Block 1","Level 6 Welcome back event","2.08","Anglesea Building"
"14530736","18/09/26","Fri","13:00","14:00","01:00","I00012","U1824PYC | BSC (ECON) (HONS) ECONOMICS (Full Time) | Year 4 | Teaching Block 1","Level 6 Welcome back event","2.08","Anglesea Building"
"14530736","18/09/26","Fri","13:00","14:00","01:00","I00012","U1824PYC | BSC (ECON) (HONS) ECONOMICS (Full Time) | Year 3 | Teaching Block 1","Level 6 Welcome back event","2.08","Anglesea Building"
"14530736","18/09/26","Fri","13:00","14:00","01:00","I00016","U1826PYC | BSC (ECON) (HONS) ECONOMICS, FINANCE AND BANKING (Full Time) | Year 3 | Teaching Block 1","Level 6 Welcome back event","2.08","Anglesea Building"
"14530736","18/09/26","Fri","13:00","14:00","01:00","I00016","U1826PYC | BSC (ECON) (HONS) ECONOMICS, FINANCE AND BANKING (Full Time) | Year 4 | Teaching Block 1","Level 6 Welcome back event","2.08","Anglesea Building"
"14530737","17/09/26","Thu","10:00","12:00","02:00","I00003","U1824PYC | BSC (ECON) (HONS) ECONOMICS (Full Time) | Year 1 | Teaching Block 1","Introduction to your degree,, Level 4 Welcome Event,your modules and University services for first year Economics students","3.30","Burnaby Building"
"14530737","17/09/26","Thu","10:00","12:00","02:00","I00005","U1826PYC | BSC (ECON) (HONS) ECONOMICS, FINANCE AND BANKING (Full Time) | Year 1 | Teaching Block 1","Introduction to your degree,, Level 4 Welcome Event,your modules and University services for first year Economics students","3.30","Burnaby Building"
"14530737","17/09/26","Thu","10:00","12:00","02:00","I00005","U3983PYC | BSC (ECON) (HONS) ECONOMICS FINANCE AND BANKING WITH FOUNDATION YEAR (Full Time) | Year 1 | Teaching Block 1","Introduction to your degree,, Level 4 Welcome Event,your modules and University services for first year Economics students","3.30","Burnaby Building"
"14530737","17/09/26","Thu","10:00","12:00","02:00","I00088","U2413PYC | BA (HONS) ECONOMICS AND MANAGEMENT (Full Time) | Year 1 | Teaching Block 1","Introduction to your degree,, Level 4 Welcome Event,your modules and University services for first year Economics students","3.30","Burnaby Building"
"14530737","17/09/26","Thu","10:00","12:00","02:00","I00088","U3664PYC | BA (HONS) ECONOMICS AND MANAGEMENT WITH FOUNDATION YEAR (Full Time) | Year 1 | Teaching Block 1","Introduction to your degree,, Level 4 Welcome Event,your modules and University services for first year Economics students","3.30","Burnaby Building"
"14530737","17/09/26","Thu","10:00","12:00","02:00","I02097","U3664PYC | BA (HONS) ECONOMICS AND MANAGEMENT WITH FOUNDATION YEAR (Full Time) | Year 1 | Teaching Block 1","Introduction to your degree,, Level 4 Welcome Event,your modules and University services for first year Economics students","3.30","Burnaby Building"
"14530737","17/09/26","Thu","10:00","12:00","02:00","I02186","U3983PYC | BSC (ECON) (HONS) ECONOMICS FINANCE AND BANKING WITH FOUNDATION YEAR (Full Time) | Year 1 | Teaching Block 1","Introduction to your degree,, Level 4 Welcome Event,your modules and University services for first year Economics students","3.30","Burnaby Building"
"14530757","18/09/26","Fri","10:00","12:00","02:00","I00354","U2826FTC | BSC (HONS) DENTAL HYGIENE (Full Time) | Year 1 | Teaching Block 1","L4 - Occupational Health/DBS Checks (individual appointments), Dept will provide timeslots. Priority to BDS and Mop up for DN, DHDT & DH","1.18, 1.19, 0.24","William Beatty Building, William Beatty Building, William Beatty Building"
"14530757","18/09/26","Fri","10:00","12:00","02:00","I00357","U1810FTC | BSC (HONS) DENTAL HYGIENE AND DENTAL THERAPY (Full Time) | Year 1 | Teaching Block 1","L4 - Occupational Health/DBS Checks (individual appointments), Dept will provide timeslots. Priority to BDS and Mop up for DN, DHDT & DH","1.18, 1.19, 0.24","William Beatty Building, William Beatty Building, William Beatty Building"
"14530757","18/09/26","Fri","10:00","12:00","02:00","I02265","U3915FTC | BDS DENTAL SURGERY (Full Time) | Year 1 | Teaching Block 1","L4 - Occupational Health/DBS Checks (individual appointments), Dept will provide timeslots. Priority to BDS and Mop up for DN, DHDT & DH","1.18, 1.19, 0.24","William Beatty Building, William Beatty Building, William Beatty Building"
"14530757","18/09/26","Fri","10:00","12:00","02:00","I00496","U0923FTC | CERTHE DENTAL NURSING (Full Time) | Year 1 | Teaching Block 1","L4 - Occupational Health/DBS Checks (individual appointments), Dept will provide timeslots. Priority to BDS and Mop up for DN, DHDT & DH","1.18, 1.19, 0.24","William Beatty Building, William Beatty Building, William Beatty Building"
"14530835","17/09/26","Thu","14:00","15:00","01:00","I00406","U2344PYC | BSC (HONS) PALAEONTOLOGY (Full Time) | Year 2 | Teaching Block 1","Meet your personal tutor, A chance to meet your personal tutor and other members of your tutor group.","0.05","Park Building"
"14530835","17/09/26","Thu","14:00","15:00","01:00","I00406","U2344PYC | BSC (HONS) PALAEONTOLOGY (Full Time) | Year 2 | Teaching Block 1","Meet your personal tutor, A chance to meet your personal tutor and other members of your tutor group.","0.05","Park Building"
"14530888","14/09/26","Mon","14:00","15:00","01:00","I00114","U3101PYC | BA (HONS) FILM STUDIES (Full Time) | Year 2 | Teaching Block 1","Film Studies and Media Studies: Level 5 Introduction Session","1.24","University Learning Centre"
"14530888","14/09/26","Mon","14:00","15:00","01:00","I00184","U1346PYC | BA (HONS) MEDIA STUDIES (Full Time) | Year 2 | Teaching Block 1","Film Studies and Media Studies: Level 5 Introduction Session","1.24","University Learning Centre"
"14530902","15/09/26","Tue","11:00","13:00","02:00","M31024","U1685PYC | LLB (HONS) LAW WITH BUSINESS (Full Time) | Year 1 | Teaching Block 2","2 hour workshop - desert-island law","4.03","Burnaby Building"
"14530902","15/09/26","Tue","11:00","13:00","02:00","M31024","U3668PYC | LLB (HONS) LAW WITH BUSINESS WITH FOUNDATION YEAR (Full Time) | Year 1 | Teaching Block 1","2 hour workshop - desert-island law","4.03","Burnaby Building"
"14530902","15/09/26","Tue","11:00","13:00","02:00","M31024","U3669PYC | LLB (HONS) LAW WITH CRIMINOLOGY WITH FOUNDATION YEAR (Full Time) | Year 1 | Teaching Block 1","2 hour workshop - desert-island law","4.03","Burnaby Building"
"14530902","15/09/26","Tue","11:00","13:00","02:00","M31024","U3667PYC | LLB (HONS) LAW WITH FOUNDATION YEAR (Full Time) | Year 1 | Teaching Block 1","2 hour workshop - desert-island law","4.03","Burnaby Building"
"14530902","15/09/26","Tue","11:00","13:00","02:00","M31024","U3297PYC | LLB (Hons) LAW WITH LEGAL PRACTICE (Full Time) | Year 1 | Teaching Block 1","2 hour workshop - desert-island law","4.03","Burnaby Building"
"14530902","15/09/26","Tue","11:00","13:00","02:00","M31024","U2390PYC | LLB (HONS) LAW WITH CRIMINOLOGY (Full Time) | Year 1 | Teaching Block 1","2 hour workshop - desert-island law","4.03","Burnaby Building"
"14530902","15/09/26","Tue","11:00","13:00","02:00","M31024","U3668PYC | LLB (HONS) LAW WITH BUSINESS WITH FOUNDATION YEAR (Full Time) | Year 1 | Teaching Block 2","2 hour workshop - desert-island law","4.03","Burnaby Building"
"14530902","15/09/26","Tue","11:00","13:00","02:00","M31024","U2038PYC | LLB (HONS) LAW (Full Time) | Year 1 | Teaching Block 1","2 hour workshop - desert-island law","4.03","Burnaby Building"
"14530902","15/09/26","Tue","11:00","13:00","02:00","M31024","U3986PYC | LLB (HONS) LAW WITH LEGAL PRACTICE WITH FOUNDATION YEAR (Full Time) | Year 1 | Teaching Block 1","2 hour workshop - desert-island law","4.03","Burnaby Building"
"14530902","15/09/26","Tue","11:00","13:00","02:00","M31024","U3297PYC | LLB (Hons) LAW WITH LEGAL PRACTICE (Full Time) | Year 1 | Teaching Block 2","2 hour workshop - desert-island law","4.03","Burnaby Building"
"14530902","15/09/26","Tue","11:00","13:00","02:00","M31024","U2038PYC | LLB (HONS) LAW (Full Time) | Year 1 | Teaching Block 2","2 hour workshop - desert-island law","4.03","Burnaby Building"
"14530902","15/09/26","Tue","11:00","13:00","02:00","M31024","U3986PYC | LLB (HONS) LAW WITH LEGAL PRACTICE WITH FOUNDATION YEAR (Full Time) | Year 1 | Teaching Block 2","2 hour workshop - desert-island law","4.03","Burnaby Building"
"14530902","15/09/26","Tue","11:00","13:00","02:00","M31024","U3669PYC | LLB (HONS) LAW WITH CRIMINOLOGY WITH FOUNDATION YEAR (Full Time) | Year 1 | Teaching Block 2","2 hour workshop - desert-island law","4.03","Burnaby Building"
"14530902","15/09/26","Tue","11:00","13:00","02:00","M31024","U1685PYC | LLB (HONS) LAW WITH BUSINESS (Full Time) | Year 1 | Teaching Block 1","2 hour workshop - desert-island law","4.03","Burnaby Building"
"14530902","15/09/26","Tue","11:00","13:00","02:00","M31024","U2390PYC | LLB (HONS) LAW WITH CRIMINOLOGY (Full Time) | Year 1 | Teaching Block 2","2 hour workshop - desert-island law","4.03","Burnaby Building"
"14530902","15/09/26","Tue","11:00","13:00","02:00","M31024","U3667PYC | LLB (HONS) LAW WITH FOUNDATION YEAR (Full Time) | Year 1 | Teaching Block 2","2 hour workshop - desert-island law","4.03","Burnaby Building"
"14530911","16/09/26","Wed","09:00","10:00","01:00","I00537","U2390PYC | LLB (HONS) LAW WITH CRIMINOLOGY (Full Time) | Year 4 | Teaching Block 1","Talk from Janet Woolnough of Careers & Employability, setting yourselves up for your career progression.","3.30","Burnaby Building"
"14530911","16/09/26","Wed","09:00","10:00","01:00","I00537","U2390PYC | LLB (HONS) LAW WITH CRIMINOLOGY (Full Time) | Year 3 | Teaching Block 1","Talk from Janet Woolnough of Careers & Employability, setting yourselves up for your career progression.","3.30","Burnaby Building"
"14530911","16/09/26","Wed","09:00","10:00","01:00","I00540","U3297PYC | LLB (Hons) LAW WITH LEGAL PRACTICE (Full Time) | Year 3 | Teaching Block 1","Talk from Janet Woolnough of Careers & Employability, setting yourselves up for your career progression.","3.30","Burnaby Building"
"14530911","16/09/26","Wed","09:00","10:00","01:00","I00540","U3297PYC | LLB (Hons) LAW WITH LEGAL PRACTICE (Full Time) | Year 4 | Teaching Block 1","Talk from Janet Woolnough of Careers & Employability, setting yourselves up for your career progression.","3.30","Burnaby Building"
"14530911","16/09/26","Wed","09:00","10:00","01:00","I01117","U2391PYC | LLB (HONS) LAW WITH INTERNATIONAL RELATIONS (Full Time) | Year 4 | Teaching Block 1","Talk from Janet Woolnough of Careers & Employability, setting yourselves up for your career progression.","3.30","Burnaby Building"
"14530911","16/09/26","Wed","09:00","10:00","01:00","I01117","U2391PYC | LLB (HONS) LAW WITH INTERNATIONAL RELATIONS (Full Time) | Year 3 | Teaching Block 1","Talk from Janet Woolnough of Careers & Employability, setting yourselves up for your career progression.","3.30","Burnaby Building"
"14530911","16/09/26","Wed","09:00","10:00","01:00","I00531","U2038PYC | LLB (HONS) LAW (Full Time) | Year 3 | Teaching Block 1","Talk from Janet Woolnough of Careers & Employability, setting yourselves up for your career progression.","3.30","Burnaby Building"
"14530911","16/09/26","Wed","09:00","10:00","01:00","I00531","U2038PYC | LLB (HONS) LAW (Full Time) | Year 4 | Teaching Block 1","Talk from Janet Woolnough of Careers & Employability, setting yourselves up for your career progression.","3.30","Burnaby Building"
"14530911","16/09/26","Wed","09:00","10:00","01:00","I00534","U1685PYC | LLB (HONS) LAW WITH BUSINESS (Full Time) | Year 4 | Teaching Block 1","Talk from Janet Woolnough of Careers & Employability, setting yourselves up for your career progression.","3.30","Burnaby Building"
"14530911","16/09/26","Wed","09:00","10:00","01:00","I00534","U1685PYC | LLB (HONS) LAW WITH BUSINESS (Full Time) | Year 3 | Teaching Block 1","Talk from Janet Woolnough of Careers & Employability, setting yourselves up for your career progression.","3.30","Burnaby Building"
"14530916","14/09/26","Mon","14:00","17:00","03:00","I00124","U2172PYC | BA (HONS) GRAPHIC DESIGN (Full Time) | Year 1 | Teaching Block 1","Introduction to Year, Information about timetables, course content and univiersity support services","02-040","Eldon Building"
"14530917","17/09/26","Thu","10:00","12:00","02:00","I00125","U2172PYC | BA (HONS) GRAPHIC DESIGN (Full Time) | Year 2 | Teaching Block 1","Introduction to Year, Information about timetables, course content and univiersity support services","02-040","Eldon Building"
"14530918","15/09/26","Tue","10:00","13:00","03:00","I00126","U2172PYC | BA (HONS) GRAPHIC DESIGN (Full Time) | Year 3 | Teaching Block 1","Introduction to Year, Information about timetables, course content and univiersity support services","02-040","Eldon Building"
"14530918","15/09/26","Tue","10:00","13:00","03:00","I00126","U2172PYC | BA (HONS) GRAPHIC DESIGN (Full Time) | Year 4 | Teaching Block 1","Introduction to Year, Information about timetables, course content and univiersity support services","02-040","Eldon Building"
"14530919","17/09/26","Thu","14:00","17:00","03:00","I00124","U2172PYC | BA (HONS) GRAPHIC DESIGN (Full Time) | Year 1 | Teaching Block 1","Studio Activity","02-030","Eldon Building"
"14530920","14/09/26","Mon","10:00","12:00","02:00","I00193","U1082PYC | BA (HONS) PHOTOGRAPHY (Full Time) | Year 1 | Teaching Block 1","Introduction to your course,Welcome to your course!, This will be an opportunity to find out more information on your course, meet the teaching team,, what to expect, ask questions, get help and look at your modules","01-076","Eldon Building"
"14530921","15/09/26","Tue","10:00","12:00","02:00","I00194","U1082PYC | BA (HONS) PHOTOGRAPHY (Full Time) | Year 2 | Teaching Block 1","L5 BA (Hons) Photography - Introduction to Level 5, Welcome talk for returning students., Overview of the second-year programme, course changes,and an introduction to the 2nd year modules.","01-076","Eldon Building"
"14530922","15/09/26","Tue","14:00","16:00","02:00","I00195","U1082PYC | BA (HONS) PHOTOGRAPHY (Full Time) | Year 4 | Teaching Block 1","L6 BA (Hons) Photography - Introduction to Level 6,Welcome talk for returning students., Overview of the third-year programme, course changes,and an introduction to the 3rd year modules.","01-076","Eldon Building"
"14530922","15/09/26","Tue","14:00","16:00","02:00","I00195","U1082PYC | BA (HONS) PHOTOGRAPHY (Full Time) | Year 3 | Teaching Block 1","L6 BA (Hons) Photography - Introduction to Level 6,Welcome talk for returning students., Overview of the third-year programme, course changes,and an introduction to the 3rd year modules.","01-076","Eldon Building"
"14530923","17/09/26","Thu","14:00","16:00","02:00","I00194","U1082PYC | BA (HONS) PHOTOGRAPHY (Full Time) | Year 2 | Teaching Block 1","Photography Course Social - Presentation of exciting events and  opportunities coming up this, academic year and a change for all years to meet in our Photo studios- Drinks and snacks provided!","01-058","Eldon Building"
"14530923","17/09/26","Thu","14:00","16:00","02:00","I00193","U1082PYC | BA (HONS) PHOTOGRAPHY (Full Time) | Year 1 | Teaching Block 1","Photography Course Social - Presentation of exciting events and  opportunities coming up this, academic year and a change for all years to meet in our Photo studios- Drinks and snacks provided!","01-058","Eldon Building"
"14530923","17/09/26","Thu","14:00","16:00","02:00","I00195","U1082PYC | BA (HONS) PHOTOGRAPHY (Full Time) | Year 4 | Teaching Block 1","Photography Course Social - Presentation of exciting events and  opportunities coming up this, academic year and a change for all years to meet in our Photo studios- Drinks and snacks provided!","01-058","Eldon Building"
